id_volume,nombre,deck,descripcion,url,image_url,id_publisher,publisher_name,anio_inicio,cantidad_numeros
-40111,Rockman,,,,,,,1992,10
773,Superman,"The one that started it all. 'Superman' follows Kal-El to earth and shows his very first appearance as Superman, how he came to be, where he came from and who he is. The very first series of Superman, with many to follow.","<p><b>Superman (Volume 1). </b>This volume became <a href=""https://comicvine.gamespot.com/adventures-of-superman/4050-3778/"" data-ref-id=""4050-3778"">Adventures of Superman Volume 1</a> for issues #424-#649. The series title returned to Superman Volume 1 with issue #650. While titled <em>Adventures of Superman</em>, <a href=""https://comicvine.gamespot.com/superman/4050-3816/"" data-ref-id=""4050-3816"">Superman Volume 2</a> was published concurrently. Following the end of Volume 1, Continued in <a href=""https://comicvine.gamespot.com/superman/4050-42986/"" data-ref-id=""4050-42986"">Superman Volume 3</a>.</p><p><em>Superman</em> launched May 18, 1939 with its first issue (that doesn't actually have a #1 on the cover) and although it was a seasonal book for its first five issues, with its sixth it began a bimonthly publishing rate and kept up with said rate until its eighty-fifth. With its eighty-sixth issue Superman began it's mostly consistent monthly publishing rate which it continued using up until 1986 when the series ended at 423 issues, the last issue featuring <a href=""/alan-moore/4040-40382/"" data-ref-id=""4040-40382"">Alan Moore</a>'s acclaimed story ""<a href=""/whatever-happened-to-the-man-of-tomorrow/4045-56808/"" data-ref-id=""4045-56808""><em>Whatever Happened to the Man of Tomorrow?</em></a>"" After that, the title's numbering was continued through <em><a href=""https://comicvine.gamespot.com/adventures-of-superman/4050-3778/"" data-ref-id=""4050-3778"">Adventures of Superman</a></em> which lasted for several decades. It was in 2006 with #650 that the title returned to its original name, kicking off it's new era with the <a href=""/one-year-later/4045-40777/"" data-ref-id=""4045-40777"">One Year Later</a> storyline co-written by <a href=""/geoff-johns/4040-40439/"" data-ref-id=""4040-40439"">Geoff Johns</a> and <a href=""/kurt-busiek/4040-41741/"" data-ref-id=""4040-41741"">Kurt Busiek</a>. After the arc, the series was written by Busiek from 654-675, with <a href=""/james-robinson/4040-42389/"" data-ref-id=""4040-42389"">James Robinson</a> taking the reigns in 677 and holding them tight until the milestone 700th issue where <a href=""/j-michael-straczynski/4040-40683/"" data-ref-id=""4040-40683"">JMS</a> took over with an arc entitled ""<em><a href=""/grounded/4045-56189/"" data-ref-id=""4045-56189"">Grounded</a></em>"" that would feature Superman walking across America. However, JMS left the book earlier then planned and new writer <a href=""/chris-roberson/4040-19991/"" data-ref-id=""4040-19991"">Chris Roberson</a> worked off of JMS' original notes and plot-line. Unfortunately, Roberson never got to prove himself with his own story on the book as with the launch of The New 52 in September 2011, after 72 years and 714 issues (including <em>Adventures of Superman</em>) Superman Vol. 1 came to an end with the final chapter of the <em>Grounded</em> story arc serving as the final issue of the series. Superman will survive as an ongoing series at DC, with the month following the release of Superman #714 serving as the launching point of the third ongoing <a href=""/superman/4050-42986/"" data-ref-id=""4050-42986"">Superman</a> series in DC history with #1.</p><h3>Collected Editions</h3><ul><li><a href=""/superman-archives-1-volume-1/4000-299490/"" data-ref-id=""4000-299490"">Superman Archives #1 - Volume 1</a> (#1-4)</li><li><a href=""/superman-archives-2-volume-2/4000-299491/"" data-ref-id=""4000-299491"">Superman Archives #2 - Volume 2</a> (#5-8)</li><li><a href=""/superman-archives-3-volume-3/4000-299492/"" data-ref-id=""4000-299492"">Superman Archives #3 - Volume 3</a> (#9-12)</li><li><a href=""/superman-archives-4-volume-4/4000-299493/"" data-ref-id=""4000-299493"">Superman Archives #4 - Volume 4</a> (#13-16)</li><li><a href=""/superman-archives-5-volume-5/4000-299494/"" data-ref-id=""4000-299494"">Superman Archives #5 - Volume 5</a> (#17-20)</li><li><a href=""/superman-archives-6-volume-6/4000-299496/"" data-ref-id=""4000-299496"">Superman Archives #6 - Volume 6</a> (#21-24)</li><li><a href=""/superman-archives-7-volume-7/4000-299498/"" data-ref-id=""4000-299498"">Superman Archives #7 - Volume 7</a> (#25-29)</li><li><a href=""/superman-archives-8-volume-8/4000-299499/"" data-ref-id=""4000-299499"">Superman Archives #8 - Volume 8</a> (#30-35)</li><li><a href=""/the-superman-chronicles-1-volume-1/4000-300176/"" data-ref-id=""4000-300176"">The Superman Chronicles #1 - Volume 1</a> (#1)</li><li><a href=""/the-superman-chronicles-2-volume-2/4000-300177/"" data-ref-id=""4000-300177"">The Superman Chronicles #2 - Volume 2</a> (#2-3)</li><li><a href=""/the-superman-chronicles-3-volume-3/4000-300178/"" data-ref-id=""4000-300178"">The Superman Chronicles #3 - Volume 3</a> (#4-5)</li><li><a href=""/the-superman-chronicles-4-volume-4/4000-300179/"" data-ref-id=""4000-300179"">The Superman Chronicles #4 - Volume 4</a> (#6-7)</li><li><a href=""/the-superman-chronicles-5-volume-5/4000-300180/"" data-ref-id=""4000-300180"">The Superman Chronicles #5 - Volume 5</a> (#8-9)</li><li><a href=""/the-superman-chronicles-6-volume-6/4000-300181/"" data-ref-id=""4000-300181"">The Superman Chronicles #6 - Volume 6</a> (#10-11)</li><li><a href=""/the-superman-chronicles-7-volume-7/4000-300182/"" data-ref-id=""4000-300182"">The Superman Chronicles #7 - Volume 7</a> (#12-13)</li><li><a href=""/the-superman-chronicles-8-volume-8/4000-300183/"" data-ref-id=""4000-300183"">The Superman Chronicles #8 - Volume 8</a> (#14-15)</li><li><a href=""/the-superman-chronicles-9-volume-9/4000-300184/"" data-ref-id=""4000-300184"">The Superman Chronicles #9 - Volume 9</a> (#16-17)</li><li><a href=""/the-superman-chronicles-10-volume-10/4000-360197/"" data-ref-id=""4000-360197"">The Superman Chronicles #10 - Volume 10</a> (#18-19)</li><li><a href=""https://www.comicvine.com/superman-the-golden-age-omnibus-1-volume-1/4000-409195/"" data-ref-id=""4000-409195"">Superman: The Golden Age Omnibus vol. 1</a> (#1-7)</li><li><a href=""/superman-the-golden-age-1-volume-one/4000-520188/"" data-ref-id=""4000-520188"">Superman: The Golden Age #1 - Volume One</a> (#1-4)</li><li><a href=""/superman-the-golden-age-2-volume-two/4000-562586/"" data-ref-id=""4000-562586"">Superman: The Golden Age #2 - Volume Two</a> (#5-7)</li><li><a href=""https://comicvine.gamespot.com/superman-the-golden-age-omnibus-2-volume-2/4000-539789/"" data-ref-id=""4000-539789"">Superman: The Golden Age Omnibus vol. 2</a> (#8-15)</li><li><a href=""https://comicvine.gamespot.com/superman-the-golden-age-3-volume-three/4000-603106/"" data-ref-id=""4000-603106"">Superman: The Golden Age Volume Three</a> (#8-11)</li><li><a href=""/superman-the-golden-age-4-volume-four/4000-670731/"" data-ref-id=""4000-670731"">Superman: The Golden Age Volume Four</a> (#12-15)</li><li><a href=""https://comicvine.gamespot.com/superman-the-golden-age-omnibus-3-volume-3/4000-566694/"" data-ref-id=""4000-566694"">Superman: The Golden Age Omnibus Vol. 3</a> (#16-23)</li><li><a href=""https://comicvine.gamespot.com/superman-the-golden-age-omnibus-4-volume-4/4000-597177/"" data-ref-id=""4000-597177"">Superman: The Golden Age Omnibus Vol. 4</a> (#25-33)</li><li><a href=""/superman-the-golden-age-omnibus-5-volume-5/4000-655490/"" data-ref-id=""4000-655490"">Superman: The Golden Age Omnibus Vol. 5</a> (#34-43)</li><li><a href=""/superman-the-golden-age-omnibus-6-volume-6/4000-714622/"" data-ref-id=""4000-714622"">Superman: The Golden Age Omnibus Vol. 6</a> (#44-54)</li><li><a href=""/supermanbatman-the-greatest-stories-ever-told-1-su/4000-308949/"" data-ref-id=""4000-308949"">Superman/Batman: The Greatest Stories Ever Told #1</a> (#76)</li><li><a href=""https://comicvine.gamespot.com/batman-and-superman-in-worlds-finest-comics-the-si/4000-587961/"" data-ref-id=""4000-587961"">Batman &amp; Superman In World's Finest Comics: The Silver Age Volume One</a> (#76)</li><li><a href=""/showcase-presents-superman-1-volume-1/4000-259445/"" data-ref-id=""4000-259445"">Showcase Presents: Superman #1 - Volume 1</a> (#122-133)</li><li><a href=""/showcase-presents-superman-2-volume-2/4000-401378/"" data-ref-id=""4000-401378"">Showcase Presents: Superman #2 - Volume 2</a> (#134-145)</li><li><a href=""/showcase-presents-superman-3-volume-3/4000-401379/"" data-ref-id=""4000-401379"">Showcase Presents: Superman #3 - Volume 3</a> (#146-156)</li><li><a href=""/showcase-presents-superman-4-volume-4/4000-401380/"" data-ref-id=""4000-401380"">Showcase Presents: Superman #4 - Volume 4</a> (#157-167)</li><li><a href=""/superman-the-man-of-tomorrow-archives-1-volume-1/4000-302150/"" data-ref-id=""4000-302150"">Superman: The Man of Tomorrow Archives #1 - Volume 1</a> (#122-126)</li><li><a href=""/superman-the-man-of-tomorrow-archives-2-volume-2/4000-302151/"" data-ref-id=""4000-302151"">Superman: The Man of Tomorrow Archives #2 - Volume 2</a> (#127-131)</li><li><a href=""/superman-the-man-of-tomorrow-archives-3-volume-3/4000-453116/"" data-ref-id=""4000-453116"">Superman: The Man of Tomorrow Archives #3 - Volume 3</a> (#132-139)</li><li><a href=""/dc-comics-classics-library-superman-kryptonite-nev/4000-300919/"" data-ref-id=""4000-300919"">DC Comics Classics Library: Superman - Kryptonite Nevermore! #1</a> (#233-238, #240-242)</li><li><a href=""/the-greatest-superman-stories-ever-told-1-hc/4000-441940/"" data-ref-id=""4000-441940"">The Greatest Superman Stories Ever Told #1 - HC</a> (#4, 13, 30, 53, 123, 125, 129, 132, 145, 149, 162 &amp; 247)</li><li><a href=""/superman-in-the-forties-1-tpb/4000-299934/"" data-ref-id=""4000-299934"">Superman in the Forties #1 - TPB</a> (#1, 23, 40, 53, 58 &amp; 61)</li><li><a href=""/superman-in-the-fifties-1/4000-260480/"" data-ref-id=""4000-260480"">Superman in the Fifties #1 TPB</a> (#65, 79-80, 96-97 &amp; 127)</li><li><a href=""/superman-in-the-sixties-1-tpb/4000-299933/"" data-ref-id=""4000-299933"">Superman in the Sixties #1 - TPB</a> (#141, 146, 156, 161, 164-165, 169 &amp; 170)</li><li><a href=""/superman-in-the-seventies-1-tpb/4000-299932/"" data-ref-id=""4000-299932"">Superman in the Seventies #1 - TPB</a> (#233, 238, 247-249, 270-271, 276, 286-287, 298 &amp; 300)</li><li><a href=""/superman-the-greatest-stories-ever-told-1-tpb/4000-308945/"" data-ref-id=""4000-308945"">Superman: The Greatest Stories Ever Told #1 - TPB</a> (#1, 65, 156, 247 &amp; 400)</li><li><a href=""/superman-the-greatest-stories-ever-told-2-superman/4000-308946/"" data-ref-id=""4000-308946"">Superman: The Greatest Stories Ever Told #2 - TPB</a> (#130, 132, 141, 167, 233 &amp; 400)</li><li><a href=""/adventures-of-superman-gil-kane-hc/4000-380701/"" data-ref-id=""4000-380701"">Adventures of Superman: Gil Kane vol. 1</a> (#367, 372 &amp; 375)</li><li><a href=""/superman-whatever-happened-to-the-man-of-tomorrow/4050-36937/"" data-ref-id=""4050-36937"">Whatever Happened to the Man of Tomorrow?</a> (#423, <a href=""/"">Action Comics</a> #583)</li><li><a href=""/superman-up-up-and-away/4050-22016/"" data-ref-id=""4050-22016"">Up, Up and Away!</a> (#650-653, <a href=""/action-comics/4050-18005/"" data-ref-id=""4050-18005"">Action Comics</a> #837-840)</li><li><a href=""/superman-camelot-falls/4050-37587/"" data-ref-id=""4050-37587"">Camelot Falls</a> Vol. 1 (#654-658)</li><li><a href=""/superman-camelot-falls-vol-2/4050-53599/"" data-ref-id=""4050-53599"">Camelot Falls</a> Vol. 2 (#662-664 &amp; 667, <a href=""/superman-annual/4050-3817/"" data-ref-id=""4050-3817"">Superman Annual</a> #13)</li><li><a href=""/superman-redemption/4050-43693/"" data-ref-id=""4050-43693"">Redemption</a> (#659 &amp; 666, <a href=""/action-comics/4050-18005/"" data-ref-id=""4050-18005"">Action Comics</a> #848-849)</li><li><a href=""/superman-3-2-1-action/4050-42417/"" data-ref-id=""4050-42417"">3-2-1 Action</a> (#665, <a href=""/action-comics/4050-18005/"" data-ref-id=""4050-18005"">Action Comics</a> #852-854, <a href=""/legends-of-the-dc-universe/4050-7262/"" data-ref-id=""4050-7262"">Legends of the DC Universe</a> #14)</li><li><a href=""/"">The Third Kryptonian</a> (#668-670, <a href=""/action-comics/4050-18005/"" data-ref-id=""4050-18005"">Action Comics</a> #847, <a href=""/superman-annual/4050-3817/"" data-ref-id=""4050-3817"">Superman Annual</a> #13)</li><li><a href=""/superman-shadows-linger/4050-44215/"" data-ref-id=""4050-44215"">Shadows Linger</a> (#671-675)</li><li><a href=""/"">The Coming of Atlas</a> (#677-680)</li><li><a href=""/superman-new-krypton/4050-37083/"" data-ref-id=""4050-37083"">New Krypton</a> Vol. 1 (#681, Action Comics #871, Adventure Comics Special Featuring The Guardian #1, Superman New Krypton Special #1, Superman's Pal Jimmy Olsen Special #1)</li><li><a href=""/superman-new-krypton/4050-37083/"" data-ref-id=""4050-37083"">New Krypton</a> Vol. 2 (#682-683, <a href=""/"">Action Comics</a> #872-873; Supergirl #35-36)</li><li><a href=""/"">Mon-El Vol. 1</a> (#684-690, <a href=""/action-comics/4050-18005/"" data-ref-id=""4050-18005"">Action Comics</a> #874, <a href=""/action-comics-annual/4050-3776/"" data-ref-id=""4050-3776"">Action Comics Annual</a> #10)</li><li>Codename Patriot (#691, <a href=""/action-comics/4050-18005/"" data-ref-id=""4050-18005"">Action Comics</a> #880, <a href=""/supergirl/4050-18012/"" data-ref-id=""4050-18012"">Supergirl</a> #44, <a href=""/superman-world-of-new-krypton/4050-25900/"" data-ref-id=""4050-25900"">Superman: World of New Krypto</a> #6, <a href=""/supermans-pal-jimmy-olsen-special/4050-23417/"" data-ref-id=""4050-23417"">Superman's Pal, Jimmy Olsen Special</a> #2)</li><li><a href=""/"">Mon-El Vol. 2</a> (#692-697, <a href=""/adventure-comics/4050-25643/"" data-ref-id=""4050-25643"">Adventure Comics</a> #11, <a href=""/superman-annual/4050-3817/"" data-ref-id=""4050-3817"">Superman Annual</a> #14, <a href=""/superman-secret-files-2009/4050-27427/"" data-ref-id=""4050-27427"">Superman: Secret Files 2009</a> #1)</li><li>Nightwing and Flamebird Vol. 2 (#696, <a href=""/action-comics/4050-18005/"" data-ref-id=""4050-18005"">Action Comics</a> #883-889, <a href=""/adventure-comics/4050-25643/"" data-ref-id=""4050-25643"">Adventure Comics</a> #8-10)</li><li><a href=""/superman-last-stand-of-new-krypton/4050-37040/"" data-ref-id=""4050-37040"">Last Stand of New Krypton</a> Vol. 1 (#698, Superman: Last Stand of New Krypton #1-2, Adventure Comics #8-9, Supergirl #51)</li><li><a href=""/superman-last-stand-of-new-krypton/4050-37040/"" data-ref-id=""4050-37040"">Last Stand of New Krypton</a> Vol. 2 (#699, Superman: Last Stand of New Krypton #3, Adventure Comics #10-11, Supergirl #52)</li><li><a href=""/superman-war-of-the-supermen/4050-39017/"" data-ref-id=""4050-39017"">Superman: War of The Supermen</a> (#700)</li><li><a href=""/superman-grounded/4050-41986/"" data-ref-id=""4050-41986"">Grounded</a> Vol. 1 (#700-706)</li><li><a href=""/superman-grounded/4050-41986/"" data-ref-id=""4050-41986"">Grounded</a> Vol. 2 (#707-711 &amp; #713-714)</li></ul><h4><strong>Notes:</strong></h4><ul><li>Superman #424-649 do not exist, however, the issues that took those numbers can be found on the <em><a href=""/adventures-of-superman/4050-3778/"" data-ref-id=""4050-3778"">Adventures of Superman</a></em> page.</li><li>Another ongoing title from DC entitled <a href=""https://comicvine.gamespot.com/superman/4050-3816/"" data-ref-id=""4050-3816""><em>Superman</em></a> does exist and was published with its own numbering while <em>Adventures of Superman</em> was in print, thus even though this title began publication in the 30's and lasted until 2011, no two Superman titles were hitting shelves at the same time.</li><li>The main star of the series has of course been <a href=""/superman/4005-1807/"" data-ref-id=""4005-1807"">Superman</a> but from #686-697 <a href=""/mon-el/4005-21508/"" data-ref-id=""4005-21508"">Mon-El</a> was the star as Superman was away from Earth and the covers bore the banners ""<a href=""/world-without-superman/4045-55848/"" data-ref-id=""4045-55848""><em>World Without Superman</em></a>"" for the first five and ""<a href=""/world-against-superman/4045-55951/"" data-ref-id=""4045-55951""><em>World Against Superman</em></a>"" for the last six issues of this absence.</li><li>For Post <a href=""/flashpoint/4045-56280/"" data-ref-id=""4045-56280"">Flashpoint</a> volume 3, refer to <em><a href=""/superman/4050-42986/"" data-ref-id=""4050-42986"">Superman</a></em>.</li><li>Click the link to view this title's annuals: <em><a href=""/superman-annual/4050-2016/"" data-ref-id=""4050-2016"">Superman Annual</a>.</em></li><li>Click the link to view this title's specials: <em><a href=""/superman-special/4050-3205/"" data-ref-id=""4050-3205"">Superman Special</a></em>.</li></ul><h4>Non-U.S. Collected Editions</h4><ul><li><a href=""https://comicvine.gamespot.com/shazam-anthologie/4050-118885/"">Shazam! Anthologie</a> (#276) (German)</li></ul>",https://comicvine.gamespot.com/superman/4050-773/,https://comicvine.gamespot.com/api/image/scale_large/851086-01.jpg,10,DC Comics,1939,488
